###	N.B.: File summary located at bottom of TSV file.					Suggested command to download: 			cut -f 1 ./4DNESMSEE62M_raw_files_2022-08-01-15h-28m.tsv | tail -n +3 | grep -v ^# | xargs -n 1 curl -O -L --user <access_key_id>:<access_key_secret>
File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-fastq/4DNFISXGBGMS/@@download/4DNFISXGBGMS.fastq.gz	4DNESMSEE62M	4DNEXBICYOBQ	4DNFISXGBGMS	33.93	989b9a456097786d59b7d593f7d0989b	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIZ3MVPFN	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/8d06b55e-c123-431e-95c8-14477cfee299/4DNFISXGBGMS.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIZ3MVPFN/@@download/4DNFIZ3MVPFN.fastq.gz	4DNESMSEE62M	4DNEXBICYOBQ	4DNFIZ3MVPFN	33.41	c6d5f4af771b145fad8d9f66ab0be312	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFISXGBGMS	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/86f6e77e-c137-48b1-9e02-5c9511bf5f76/4DNFIZ3MVPFN.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI66RKJSF/@@download/4DNFI66RKJSF.fastq.gz	4DNESMSEE62M	4DNEXS29PEKH	4DNFI66RKJSF	22.51	40c90cefdd6e11d8412485d9992f9f40	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIQJY3TRY	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/5e36c24b-a935-4dce-a3a2-6c91eb91f119/4DNFI66RKJSF.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIACNIFFC/@@download/4DNFIACNIFFC.fastq.gz	4DNESMSEE62M	4DNEXS29PEKH	4DNFIACNIFFC	106.52	d86dbda4fd1bee64e1765dcd47a52c32	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIANRRBEA	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/8c30d0c9-b092-4383-98a4-56b29e8f5f35/4DNFIACNIFFC.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIANRRBEA/@@download/4DNFIANRRBEA.fastq.gz	4DNESMSEE62M	4DNEXS29PEKH	4DNFIANRRBEA	108.49	2d1fe6e763586fefb95f588a295171ed	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIACNIFFC	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/6d7cb223-cab5-4d5c-b22c-bb654ab0ab20/4DNFIANRRBEA.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIESXUUTF/@@download/4DNFIESXUUTF.fastq.gz	4DNESMSEE62M	4DNEXS29PEKH	4DNFIESXUUTF	108.43	23fb64267b94fdf0290f9e85d075bd14	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIN9516JX	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/bf7d1065-7649-4cd0-8ded-458d5140e59e/4DNFIESXUUTF.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIN9516JX/@@download/4DNFIN9516JX.fastq.gz	4DNESMSEE62M	4DNEXS29PEKH	4DNFIN9516JX	106.35	c92d1917600deb6919e62f98ec1f69f9	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIESXUUTF	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/3f46db01-b408-4242-a228-0222dc83a4eb/4DNFIN9516JX.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIQJY3TRY/@@download/4DNFIQJY3TRY.fastq.gz	4DNESMSEE62M	4DNEXS29PEKH	4DNFIQJY3TRY	22.19	39cd9fa38dea07a7a79b7e471c78eaaf	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI66RKJSF	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	CTCF protein	K562 (Tier 2)	CTCF - K562	Millipore 07-729	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/65a5bc55-dd53-42d2-8697-cd02fe14a39e/4DNFIQJY3TRY.fastq.gz
###		
###	Summary	
###		
###	Files Selected for Download:			18	
###	Total File Rows:			18	
###	Unique Downloadable Files:			18	
###						
###	IMPORTANT: As of October 15, 2020, you must include an access key in your cURL command for bulk downloads. You can configure the access key in your profile. If you do not already have an account, you can log in with your Google or GitHub credentials.				
