###	N.B.: File summary located at bottom of TSV file.					Suggested command to download: 			cut -f 1 ./4DNESMJCIHO8_raw_files_2022-08-01-15h-28m.tsv | tail -n +3 | grep -v ^# | xargs -n 1 curl -O -L --user <access_key_id>:<access_key_secret>
File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-fastq/4DNFIRJB4R46/@@download/4DNFIRJB4R46.fastq.gz	4DNESMJCIHO8	4DNEXLH6HYTR	4DNFIRJB4R46	107.14	6392e0f1ba2eba25819075c41042a6e3	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFI2FP9IW4	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/983bc2c0-9964-46f7-aacd-0e9e8d802a8e/4DNFIRJB4R46.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIZP2DZM4/@@download/4DNFIZP2DZM4.fastq.gz	4DNESMJCIHO8	4DNEXLH6HYTR	4DNFIZP2DZM4	45.48	22a03a7d0dcb46e0beaa4258a4768bca	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFI69SE9P4	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/c00bfdec-ca3b-4543-86db-809f28b80156/4DNFIZP2DZM4.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI129F8Q7/@@download/4DNFI129F8Q7.fastq.gz	4DNESMJCIHO8	4DNEXGB4A46J	4DNFI129F8Q7	107.02	32c55b9bc914a20e477b9df2d69b2c0c	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI2GGVIN1	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/88bf56d2-bd55-4906-be64-1536baca38da/4DNFI129F8Q7.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI2GGVIN1/@@download/4DNFI2GGVIN1.fastq.gz	4DNESMJCIHO8	4DNEXGB4A46J	4DNFI2GGVIN1	106.05	a8d04fa5c04618b7eddd1259f6db09d2	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI129F8Q7	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/1a489fab-06f1-44f4-814f-99d44f0a252f/4DNFI2GGVIN1.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI3JIFFNS/@@download/4DNFI3JIFFNS.fastq.gz	4DNESMJCIHO8	4DNEXGB4A46J	4DNFI3JIFFNS	23.50	6ef1159ea6f9323e000a0e23161ec8f7	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI3KT3D4W	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/1747db21-fbb5-4537-94e6-2b3db8fe5f4a/4DNFI3JIFFNS.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI3KT3D4W/@@download/4DNFI3KT3D4W.fastq.gz	4DNESMJCIHO8	4DNEXGB4A46J	4DNFI3KT3D4W	23.36	a71273b0702ca19e7b368d4a7b8df892	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI3JIFFNS	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/903af3b7-7f7d-44c4-9465-daefd72d2ddd/4DNFI3KT3D4W.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFILQPPRCZ/@@download/4DNFILQPPRCZ.fastq.gz	4DNESMJCIHO8	4DNEXGB4A46J	4DNFILQPPRCZ	106.92	63a39a3a6be330689c81b0cf11828ce5	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIN3ZUZD4	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/3152d6ab-1b24-4fb9-a037-3bb8885cdf35/4DNFILQPPRCZ.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIN3ZUZD4/@@download/4DNFIN3ZUZD4.fastq.gz	4DNESMJCIHO8	4DNEXGB4A46J	4DNFIN3ZUZD4	105.91	945532232cee5016200a42fe2eee4fbd	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFILQPPRCZ	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	IgG protein	K562 (Tier 2)	IgG control - K562	ab46540	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/d3e536df-e8de-4d11-bcac-49a350537a30/4DNFIN3ZUZD4.fastq.gz
###		
###	Summary	
###		
###	Files Selected for Download:			18	
###	Total File Rows:			18	
###	Unique Downloadable Files:			18	
###						
###	IMPORTANT: As of October 15, 2020, you must include an access key in your cURL command for bulk downloads. You can configure the access key in your profile. If you do not already have an account, you can log in with your Google or GitHub credentials.				
