###	N.B.: File summary located at bottom of TSV file.					Suggested command to download: 			cut -f 1 ./4DNES6VYFIZW_raw_files_2022-08-01-15h-14m.tsv | tail -n +3 | grep -v ^# | xargs -n 1 curl -O -L --user <access_key_id>:<access_key_secret>
File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-fastq/4DNFIK4C4I4K/@@download/4DNFIK4C4I4K.fastq.gz	4DNES6VYFIZW	4DNEXXEPY9GG	4DNFIK4C4I4K	96.69	7c33d11c3e430b7941b2affd3418abf0	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIDN8TEA3	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/ed673a40-a66e-44ea-9da1-546bfc4d1d7d/4DNFIK4C4I4K.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIO7CUBLQ/@@download/4DNFIO7CUBLQ.fastq.gz	4DNES6VYFIZW	4DNEXXEPY9GG	4DNFIO7CUBLQ	104.77	1ec6e2068f96a8d846a6da4066783689	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIR9K714Y	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/592bfa67-07a9-48b3-b810-7239079ee847/4DNFIO7CUBLQ.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIPFT1492/@@download/4DNFIPFT1492.fastq.gz	4DNES6VYFIZW	4DNEXXEPY9GG	4DNFIPFT1492	104.44	debc0b66743ef7f25fa7724a835dfb63	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIEL978CE	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/8bcbd64f-0f27-40bc-898b-048fe77b1acb/4DNFIPFT1492.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIR9K714Y/@@download/4DNFIR9K714Y.fastq.gz	4DNES6VYFIZW	4DNEXXEPY9GG	4DNFIR9K714Y	106.72	67d14f79b46907320d8d70f7218a42cf	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIO7CUBLQ	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/3641ff4e-aac4-469e-8976-f7d30a6c8d3d/4DNFIR9K714Y.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI1WUZGDL/@@download/4DNFI1WUZGDL.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFI1WUZGDL	105.48	44f05c0422e8b8304dea66eee8d6bfbd	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIKSLOAAI	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/e453395e-00b6-4888-8683-0f9238046ce7/4DNFI1WUZGDL.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI9GQOOIB/@@download/4DNFI9GQOOIB.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFI9GQOOIB	105.09	a74b151f5d5f62bda0b5198fbc8bd376	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFINRLZJJ2	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/d0a70f84-9171-4905-9c9a-9ea600808d05/4DNFI9GQOOIB.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFICT3I9E9/@@download/4DNFICT3I9E9.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFICT3I9E9	105.68	532df9620bf8b4fd7fd03706f051e8ea	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIJGRLULB	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/75399422-31fd-4e19-9e1d-461c669b4a33/4DNFICT3I9E9.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIFB5CC8P/@@download/4DNFIFB5CC8P.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFIFB5CC8P	6.85	a41c9c448f938c0d5d188e239fac8457	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIID9Y4RY	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/26bb0075-e753-4723-9900-92040aa7c2ae/4DNFIFB5CC8P.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIHCAZOTI/@@download/4DNFIHCAZOTI.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFIHCAZOTI	103.35	20bcca6d7f7c6e556263e506012d3056	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIVRT8OYP	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/48cbfbec-eb7e-44ba-9216-2b80b2760475/4DNFIHCAZOTI.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIID9Y4RY/@@download/4DNFIID9Y4RY.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFIID9Y4RY	6.76	cefe34ce12c6ea5818083792061ced3c	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIFB5CC8P	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/7bc545f2-018c-42b3-ab74-0de323f0992b/4DNFIID9Y4RY.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIJGRLULB/@@download/4DNFIJGRLULB.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFIJGRLULB	103.99	c21465443ce869fe57709c564e403965	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFICT3I9E9	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/5bbf855d-31c6-40b2-a94c-6db07a1fa97f/4DNFIJGRLULB.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIKSLOAAI/@@download/4DNFIKSLOAAI.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFIKSLOAAI	103.85	1c2cda76491bfcff114f79f1e5cd46bf	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI1WUZGDL	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/4cecd296-a737-4d57-955b-732b14bc75df/4DNFIKSLOAAI.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFINRLZJJ2/@@download/4DNFINRLZJJ2.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFINRLZJJ2	103.45	05e555aa295ecc1b8606ac8fc64c1ab0	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI9GQOOIB	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/dbf30f18-7185-4f24-bf6b-0ec1987b77a1/4DNFINRLZJJ2.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIVRT8OYP/@@download/4DNFIVRT8OYP.fastq.gz	4DNES6VYFIZW	4DNEX16M7V1H	4DNFIVRT8OYP	105.04	70e044f5c257ef9693a4647e285d387d	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIHCAZOTI	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K4me1	K562 (Tier 2)	H3K4me1 - K562	ab8895	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/35afdc9e-6ef2-49cc-99de-e3521039dbb9/4DNFIVRT8OYP.fastq.gz
###		
###	Summary	
###		
###	Files Selected for Download:			24	
###	Total File Rows:			24	
###	Unique Downloadable Files:			24	
###						
###	IMPORTANT: As of October 15, 2020, you must include an access key in your cURL command for bulk downloads. You can configure the access key in your profile. If you do not already have an account, you can log in with your Google or GitHub credentials.				
