###	N.B.: File summary located at bottom of TSV file.					Suggested command to download: 			cut -f 1 ./4DNESTTCK612_raw_files_2022-08-01-15h-18m.tsv | tail -n +3 | grep -v ^# | xargs -n 1 curl -O -L --user <access_key_id>:<access_key_secret>
File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-fastq/4DNFIJMA8Z8T/@@download/4DNFIJMA8Z8T.fastq.gz	4DNESTTCK612	4DNEXJ11MUQJ	4DNFIJMA8Z8T	105.96	3591dedb0f96ce755cf7fddd72bc5aa2	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIP7NCHB5	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/737bef1c-fffb-4ce8-92cc-f39ec6438558/4DNFIJMA8Z8T.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIP7NCHB5/@@download/4DNFIP7NCHB5.fastq.gz	4DNESTTCK612	4DNEXJ11MUQJ	4DNFIP7NCHB5	107.66	dec426eb374453819ba6a0c3c3be9e1f	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIJMA8Z8T	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/6e7e70ba-887f-4435-842e-8b4bb93b8aff/4DNFIP7NCHB5.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIRBGES5C/@@download/4DNFIRBGES5C.fastq.gz	4DNESTTCK612	4DNEXJ11MUQJ	4DNFIRBGES5C	105.70	94f1d2bd550cdb3731af996f980736a3	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIU3H5QI5	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/75218600-9914-427e-a41d-2f17e1a68ac8/4DNFIRBGES5C.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIU3H5QI5/@@download/4DNFIU3H5QI5.fastq.gz	4DNESTTCK612	4DNEXJ11MUQJ	4DNFIU3H5QI5	107.44	1272f5fa84918e7097155bbfdfc3b638	reads	fastq	2	1	immortalized cell line	human	paired with	4DNFIRBGES5C	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 2, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/a055a396-3004-4f8f-b276-8f5a5cc3a3f3/4DNFIU3H5QI5.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI76ADTD4/@@download/4DNFI76ADTD4.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFI76ADTD4	105.38	f8eb852bddf9af859849c7af7d738f1b	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI97ZTG15	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/beafb850-838c-4b10-8f60-c1413b04fc78/4DNFI76ADTD4.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI8REP6XY/@@download/4DNFI8REP6XY.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFI8REP6XY	107.61	5b3736af1062833f7b5ee6ee7c393f66	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFILX1MDCI	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/a754db1d-1eba-4261-b533-21ed661ef929/4DNFI8REP6XY.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI97ZTG15/@@download/4DNFI97ZTG15.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFI97ZTG15	107.21	1589147f5d2426e6931b85dfbf5edb64	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI76ADTD4	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/4f22840a-04a3-44b6-bf41-68dac86e3b70/4DNFI97ZTG15.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIC3KMI4E/@@download/4DNFIC3KMI4E.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFIC3KMI4E	105.26	35233bd2f264cfaadeb58139117f7dd1	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIT95DVA3	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/fcaea0ac-1928-4761-a227-ff0e0de2d3b4/4DNFIC3KMI4E.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIEITN1AO/@@download/4DNFIEITN1AO.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFIEITN1AO	105.55	571cd64326c81e716c26d62709b91114	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIJL5K64Q	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/179630f3-b092-45a1-885c-a964b7628ffe/4DNFIEITN1AO.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIJL5K64Q/@@download/4DNFIJL5K64Q.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFIJL5K64Q	107.39	78dce80df251d139415309cae8c39149	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIEITN1AO	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/0a53be99-23c5-440b-a028-693c89ea7733/4DNFIJL5K64Q.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFILX1MDCI/@@download/4DNFILX1MDCI.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFILX1MDCI	105.75	ceb8ad30a2e05431886fedb7aa35fbb7	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFI8REP6XY	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/ae6acc5c-518f-4262-9aa6-7b5d13fc8ea5/4DNFILX1MDCI.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIOH6JVM5/@@download/4DNFIOH6JVM5.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFIOH6JVM5	48.60	339c787dde81eff6fba17fdc88582a5a	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIXVV6YVL	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/b2205024-dce3-4864-bfa2-e6011794af51/4DNFIOH6JVM5.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIT95DVA3/@@download/4DNFIT95DVA3.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFIT95DVA3	107.09	1c63680977c9052cc4136ea943b72ad6	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIC3KMI4E	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/d5961df8-7792-4076-a169-06c3a3fbab20/4DNFIT95DVA3.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIXVV6YVL/@@download/4DNFIXVV6YVL.fastq.gz	4DNESTTCK612	4DNEXRCSJEW6	4DNFIXVV6YVL	47.85	5e75442f2ad4b155882256681202e623	reads	fastq	3	1	immortalized cell line	human	paired with	4DNFIOH6JVM5	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 3, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/6da73ca1-113b-46d1-aaa4-9021b132866f/4DNFIXVV6YVL.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI1LHUGZA/@@download/4DNFI1LHUGZA.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFI1LHUGZA	104.01	1c4febe45a1b2e52486c933fa565f816	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFIUISSGZS	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/f48ab164-bc1f-447f-9f58-bd39890bbbe8/4DNFI1LHUGZA.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFI669QQBA/@@download/4DNFI669QQBA.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFI669QQBA	104.29	f7c855a87ab91a166118bb31a0846ea0	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFIELSF5KD	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/25b9223c-074d-451a-bfa4-a403663e5ebd/4DNFI669QQBA.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIA7WLRY6/@@download/4DNFIA7WLRY6.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFIA7WLRY6	104.13	40797f5c78523a8acbd61e24ab46e571	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFIGWPOLN6	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/93a90547-d9d6-4399-8baa-6186bf494b2a/4DNFIA7WLRY6.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIBOGZQ68/@@download/4DNFIBOGZQ68.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFIBOGZQ68	98.39	9867d9a59aecde72e165fd9026dfab3f	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFIKL18A7V	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/8e6a0dd1-5820-490d-bc3b-fc1c8e168cb2/4DNFIBOGZQ68.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIELSF5KD/@@download/4DNFIELSF5KD.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFIELSF5KD	106.15	b73a4d41bd23b515e51b1af006b05bb6	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFI669QQBA	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/22a334f6-3219-46d3-85a5-50d0ef8c81c4/4DNFIELSF5KD.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIGWPOLN6/@@download/4DNFIGWPOLN6.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFIGWPOLN6	106.24	bd0d52cd1cfe29db4da00bbaddcfa356	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFIA7WLRY6	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/3a6a850c-3e26-4fc9-b4cf-4f832851afb8/4DNFIGWPOLN6.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIKL18A7V/@@download/4DNFIKL18A7V.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFIKL18A7V	100.24	da5bc8f59829920c6c01e9ef938e6917	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFIBOGZQ68	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/95cf0319-1eed-46b6-81cb-f5eb6d79b352/4DNFIKL18A7V.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFINOSS7X8/@@download/4DNFINOSS7X8.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFINOSS7X8	106.02	00dde7161dcab70cb8c8cb60b1bf13d2	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFIZC1NK1C	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/e47aceda-d4bc-470c-843d-645d4a3a8e1e/4DNFINOSS7X8.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIUISSGZS/@@download/4DNFIUISSGZS.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFIUISSGZS	106.06	0b61b638220d3bd376b54b83ee230b07	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFI1LHUGZA	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/a25afd31-9996-4373-ae88-64dbf38d0f83/4DNFIUISSGZS.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIZC1NK1C/@@download/4DNFIZC1NK1C.fastq.gz	4DNESTTCK612	4DNEXS5MJWPP	4DNFIZC1NK1C	103.94	e50e9d027d91f647da0d2b872424e0ab	reads	fastq	4	1	immortalized cell line	human	paired with	4DNFINOSS7X8	1	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 4, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/2bd47174-05b6-47cb-bf78-55c6f8caf244/4DNFIZC1NK1C.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFID4LVTLM/@@download/4DNFID4LVTLM.fastq.gz	4DNESTTCK612	4DNEXF58O5SZ	4DNFID4LVTLM	105.54	42d0e8b1f30409620bc03a58cbd301ad	reads	fastq	5	1	immortalized cell line	human	paired with	4DNFIXLTA5MZ	2	released	released	Correspondence: steveh@fhcrc.org	CUT&RUN	Biorep 5, Techrep 1	H3K27me3	K562 (Tier 2)	H3K27me3 - K562	Cell Signaling 9733S	raw file	4DN	Steve Henikoff, FREDHUTCH	Steve Henikoff, FREDHUTCH	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/9a51eeeb-8123-492d-9d16-22cacc5a7231/4DNFID4LVTLM.fastq.gz
